DATE,Open,High,Low,Close,Volume
12/04/2012,12.68,13.5,12.62,13.41,0.00
12/05/2012,13.41,13.42,13.15,13.38,0.00
12/06/2012,13.38,13.69,12.9,13.3,0.00
12/07/2012,13.3,13.55,12.98,13.5,0.00
12/08/2012,13.5,13.55,13.35,13.42,0.00
12/09/2012,13.42,13.53,13.02,13.39,0.00
12/10/2012,13.39,13.55,13.27,13.43,0.00
12/11/2012,13.43,13.67,13.3,13.56,0.00
12/12/2012,13.56,13.8,13.3,13.7,0.00
12/13/2012,13.7,13.8,13.47,13.7,0.00
12/14/2012,13.7,13.9,13.,13.6,0.00
12/15/2012,13.6,13.64,13.44,13.49,0.00
12/16/2012,13.49,13.67,13.13,13.3,0.00
12/17/2012,13.3,13.49,12.75,13.25,0.00
12/18/2012,13.25,13.4,13.11,13.3,0.00
12/19/2012,13.3,13.6,13.2,13.6,0.00
12/20/2012,13.6,13.72,13.33,13.52,0.00
12/21/2012,13.52,13.6,13.42,13.5,0.00
12/22/2012,13.5,13.59,13.32,13.37,0.00
12/23/2012,13.37,13.47,13.01,13.31,0.00
12/24/2012,13.31,13.45,13.21,13.38,0.00
12/25/2012,13.38,13.43,13.14,13.35,0.00
12/26/2012,13.35,13.47,13.2,13.47,0.00
12/27/2012,13.47,13.47,13.25,13.42,0.00
12/28/2012,13.42,13.65,13.34,13.42,0.00
12/29/2012,13.42,13.67,13.27,13.4,0.00
12/30/2012,13.4,13.59,13.35,13.45,0.00
12/31/2012,13.45,13.56,13.37,13.51,0.00
01/01/2013,13.51,13.56,13.16,13.3,0.00
01/02/2013,13.3,13.4,13.16,13.28,0.00
01/03/2013,13.28,13.46,13.25,13.4,0.00
01/04/2013,13.4,13.52,13.27,13.5,0.00
01/05/2013,13.5,13.55,13.31,13.44,0.00
01/06/2013,13.44,13.52,13.36,13.45,0.00
01/07/2013,13.45,13.59,13.4,13.59,0.00
01/08/2013,13.59,13.88,13.5,13.74,0.00
01/09/2013,13.74,13.86,13.62,13.77,0.00
01/10/2013,13.77,14.32,13.77,14.14,0.00
01/11/2013,14.14,14.35,13.91,14.14,0.00
01/12/2013,14.14,14.34,13.98,14.24,0.00
01/13/2013,14.24,14.31,13.95,14.12,0.00
01/14/2013,14.12,14.35,14.11,14.3,0.00
01/15/2013,14.3,14.48,13.99,14.25,0.00
01/16/2013,14.25,14.73,14.21,14.73,0.00
01/17/2013,14.73,15.7,14.63,15.5,0.00
01/18/2013,15.5,15.99,15.41,15.7,0.00
01/19/2013,15.7,15.77,15.25,15.62,0.00
01/20/2013,15.62,15.89,15.51,15.7,0.00
01/21/2013,15.7,16.98,15.63,16.8,0.00
01/22/2013,16.8,17.59,16.65,17.26,0.00
01/23/2013,17.26,17.59,16.8,17.5,0.00
01/24/2013,17.5,19.19,15.61,16.9,0.00
01/25/2013,16.9,17.8,15.39,17.4,0.00
01/26/2013,17.4,17.88,16.54,17.88,0.00
01/27/2013,17.88,18.,17.21,17.82,0.00
01/28/2013,17.82,18.88,17.75,18.72,0.00
01/29/2013,18.72,19.8,18.7,19.53,0.00
01/30/2013,19.53,19.8,19.15,19.7,0.00
01/31/2013,19.7,21.43,19.51,20.41,0.00
02/01/2013,20.41,21.13,20.3,20.5,0.00
02/02/2013,20.5,20.5,18.,19.63,0.00
02/03/2013,19.63,20.9,19.42,20.59,0.00
02/04/2013,20.59,21.05,19.86,20.43,0.00
02/05/2013,20.43,20.79,20.2,20.6,0.00
02/06/2013,20.6,21.33,20.6,21.18,0.00
02/07/2013,21.18,22.22,20.77,22.15,0.00
02/08/2013,22.15,22.77,22.,22.66,0.00
02/09/2013,22.66,23.99,22.58,23.65,0.00
02/10/2013,23.65,24.11,22.67,23.97,0.00
02/11/2013,23.97,24.68,23.65,24.65,0.00
02/12/2013,24.65,25.83,24.3,25.17,0.00
02/13/2013,25.17,26.3,24.19,24.2,0.00
02/14/2013,24.2,27.6,21.72,27.22,0.00
02/15/2013,27.22,27.51,26.1,27.1,0.00
02/16/2013,27.1,27.5,26.81,27.22,0.00
02/17/2013,27.22,27.4,25.,26.81,0.00
02/18/2013,26.81,27.15,26.36,26.95,0.00
02/19/2013,26.95,29.65,26.8,29.42,0.00
02/20/2013,29.42,29.87,28.99,29.65,0.00
02/21/2013,29.65,29.98,29.31,29.75,0.00
02/22/2013,29.75,31.3,29.67,30.25,0.00
02/23/2013,30.25,30.69,28.,29.8,0.00
02/24/2013,29.8,30.4,29.2,29.89,0.00
02/25/2013,29.89,30.4,29.55,30.4,0.00
02/26/2013,30.4,31.7,30.12,31.1,0.00
02/27/2013,31.1,31.65,30.79,30.9,0.00
02/28/2013,30.9,34.52,30.9,33.38,0.00
03/01/2013,33.38,34.9,32.92,34.5,0.00
03/02/2013,34.5,34.81,33.15,34.25,0.00
03/03/2013,34.25,34.5,33.8,34.5,0.00
03/04/2013,34.5,36.7,34.19,36.15,0.00
03/05/2013,36.15,40.65,36.15,40.33,0.00
03/06/2013,40.33,49.1,40.14,41.02,0.00
03/07/2013,41.02,45.5,33.3,42.,0.00
03/08/2013,42.,44.5,41.02,44.18,0.00
03/09/2013,44.18,46.99,43.41,46.85,0.00
03/10/2013,46.85,47.95,45.47,46.,0.00
03/11/2013,46.,48.47,45.54,48.4,0.00
03/12/2013,48.4,48.4,36.65,44.29,0.00
03/13/2013,44.29,47.3,43.75,46.92,0.00
03/14/2013,46.92,47.99,46.05,47.17,0.00
03/15/2013,47.17,47.45,46.4,46.95,0.00
03/16/2013,46.95,47.36,46.27,47.,0.00
03/17/2013,47.,47.74,46.8,47.4,0.00
03/18/2013,47.4,52.88,47.12,51.6,0.00
03/19/2013,51.6,62.,50.,59.14,0.00
03/20/2013,59.14,66.,57.7,64.49,0.00
03/21/2013,64.49,74.9,63.1,70.85,0.00
03/22/2013,70.85,73.75,65.,69.87,0.00
03/23/2013,69.87,70.5,52.35,64.35,0.00
03/24/2013,64.35,72.5,62.7,71.5,0.00
03/25/2013,71.5,78.,69.52,73.6,0.00
03/26/2013,73.6,79.72,73.11,78.5,0.00
03/27/2013,78.5,89.5,78.4,88.92,0.00
03/28/2013,88.92,95.7,75.,86.18,0.00
03/29/2013,86.18,93.06,83.01,90.5,0.00
03/30/2013,90.5,94.98,87.,92.19,0.00
03/31/2013,92.19,93.8,91.,93.03,0.00
04/01/2013,93.03,106.,92.24,104.,0.00
04/02/2013,104.,118.36,99.,117.98,0.00
04/03/2013,117.98,147.,110.,135.,0.00
04/04/2013,135.,142.12,116.39,132.12,0.00
04/05/2013,132.12,144.94,130.24,142.32,0.00
04/06/2013,142.32,143.9,139.54,142.63,0.00
04/07/2013,142.63,164.9,142.63,162.3,0.00
04/08/2013,162.3,194.9,162.3,187.5,0.00
04/09/2013,187.5,240.11,186.5,230.,0.00
04/10/2013,230.,266.,105.,165.,0.00
04/11/2013,165.,188.7,110.2,124.9,0.00
04/12/2013,124.9,140.,54.25,117.,0.00
04/13/2013,117.,130.,85.5,93.,0.00
04/14/2013,93.,110.,84.44,90.,0.00
04/15/2013,90.,102.,71.51,82.39,0.00
04/16/2013,82.39,84.5,50.01,68.36,0.00
04/17/2013,68.36,98.78,63.3,93.07,0.00
04/18/2013,93.07,113.,86.,109.01,0.00
04/19/2013,109.01,136.43,105.54,118.48,0.00
04/20/2013,118.48,132.,115.,126.62,0.00
04/21/2013,126.62,130.5,110.,119.2,0.00
04/22/2013,119.2,127.4,118.5,127.4,0.00
04/23/2013,127.4,144.02,124.97,143.48,0.00
04/24/2013,143.48,166.43,140.97,154.2,0.00
04/25/2013,154.2,162.,120.09,141.71,0.00
04/26/2013,141.71,144.99,121.45,136.9,0.00
04/27/2013,136.9,139.88,122.71,128.,0.00
04/28/2013,128.,136.68,127.5,134.44,0.00
04/29/2013,134.44,149.08,133.,144.,0.00
04/30/2013,144.,146.93,134.,139.23,0.00
05/01/2013,139.,139.89,107.72,116.99,0.00
05/02/2013,116.38,125.6,92.2819,105.21,0.00
05/03/2013,106.25,108.128,79.1,97.75,0.00
05/04/2013,98.1,115.,92.5,112.5,0.00
05/05/2013,112.9,118.8,107.143,115.91,0.00
05/06/2013,115.98,124.663,106.64,112.3,0.00
05/07/2013,112.25,113.444,97.7,111.5,0.00
05/08/2013,109.6,115.78,109.6,113.566,0.00
05/09/2013,113.2,113.46,109.26,112.67,0.00
05/10/2013,112.799,122.,111.551,117.2,0.00
05/11/2013,117.7,118.679,113.01,115.243,0.00
05/12/2013,115.64,117.449,113.435,115.,0.00
05/13/2013,114.82,118.699,114.5,117.98,0.00
05/14/2013,117.98,119.8,110.25,111.5,0.00
05/15/2013,111.4,115.81,103.5,114.22,0.00
05/16/2013,114.22,118.76,112.2,118.76,0.00
05/17/2013,118.21,125.3,116.571,123.015,0.00
05/18/2013,123.5,125.25,122.3,123.498,0.00
05/19/2013,123.211,124.5,119.571,121.99,0.00
05/20/2013,122.5,123.621,120.12,122.,0.00
05/21/2013,122.02,123.,121.21,122.88,0.00
05/22/2013,122.89,124.001,122.,123.889,0.00
05/23/2013,123.8,126.934,123.1,126.7,0.00
05/24/2013,126.3,133.85,125.719,133.2,0.00
05/25/2013,133.1,133.219,128.9,131.98,0.00
05/26/2013,131.986,136.,130.615,133.48,0.00
05/27/2013,133.5,135.465,124.7,129.745,0.00
05/28/2013,129.77,130.58,125.6,129.,0.00
05/29/2013,129.,132.59,127.662,132.3,0.00
05/30/2013,132.25,132.25,127.,128.799,0.00
05/31/2013,128.799,129.9,126.4,129.,0.00
06/01/2013,128.815,129.78,127.199,129.3,0.00
06/02/2013,129.3,129.4,115.05,122.292,0.00
06/03/2013,122.5,122.5,116.,122.222,0.00
06/04/2013,120.737,123.84,119.1,121.42,0.00
06/05/2013,121.4,123.469,119.899,121.65,0.00
06/06/2013,121.9,123.1,117.25,118.,0.00
06/07/2013,118.97,119.,106.42,111.5,0.00
06/08/2013,111.,111.415,107.3,108.3,0.00
06/09/2013,107.892,108.99,88.5,100.,0.00
06/10/2013,100.437,110.101,95.002,106.35,0.00
06/11/2013,106.35,109.6,104.,108.9,0.00
06/12/2013,109.,111.787,106.734,108.15,0.00
06/13/2013,108.776,110.3,100.53,104.,0.00
06/14/2013,103.949,104.7,98.,99.9789,0.00
06/15/2013,100.,103.7,98.,99.9881,0.00
06/16/2013,99.8,101.6,98.9466,99.51,0.00
06/17/2013,99.9,102.21,99.,101.7,0.00
06/18/2013,101.95,111.111,101.033,107.4,0.00
06/19/2013,107.05,110.225,105.755,108.25,0.00
06/20/2013,108.251,114.3,107.5,110.15,0.00
06/21/2013,111.29,114.99,107.685,109.5,0.00
06/22/2013,109.5,109.956,107.514,108.3,0.00
06/23/2013,108.2,108.8,106.234,107.6,0.00
06/24/2013,107.9,108.334,100.98,102.737,0.00
06/25/2013,102.09,106.47,101.01,103.95,0.00
06/26/2013,103.329,105.489,102.792,104.,0.00
06/27/2013,104.,104.,101.1,101.437,0.00
06/28/2013,101.737,101.737,92.333,94.6492,0.00
06/29/2013,94.66,99.99,93.,94.994,0.00
06/30/2013,94.999,98.1223,94.2223,96.614,0.00
07/01/2013,97.51,97.6649,86.2972,88.05,0.00
07/02/2013,88.05,92.3,87.51,90.134,0.00
07/03/2013,90.405,90.9812,76.9792,77.53,0.00
07/04/2013,78.89,83.105,72.,80.5258,0.00
07/05/2013,79.99,80.,65.526,68.431,0.00
07/06/2013,68.505,75.,66.82,70.2773,0.00
07/07/2013,68.749,74.5611,66.62,74.5611,0.00
07/08/2013,76.5,80.,72.6,76.516,0.00
07/09/2013,76.,78.3,72.52,76.694,0.00
07/10/2013,76.72,87.,76.2,86.76,0.00
07/11/2013,88.,90.28,85.0799,88.98,0.00
07/12/2013,88.979,104.,88.166,93.5949,0.00
07/13/2013,93.9899,98.25,88.0622,98.1339,0.00
07/14/2013,98.7,98.7,92.86,94.6913,0.00
07/15/2013,93.605,101.9,93.11,98.4002,0.00
07/16/2013,98.8903,99.8623,96.1416,97.4508,0.00
07/17/2013,96.71,99.97,96.18,98.5,0.00
07/18/2013,98.5,98.8,86.2,90.58,0.00
07/19/2013,90.0689,95.2001,87.8,92.17,0.00
07/20/2013,92.,93.1,89.2711,89.3901,0.00
07/21/2013,89.8214,91.95,88.,90.7573,0.00
07/22/2013,91.998,91.998,90.0754,91.61,0.00
07/23/2013,91.6,96.8193,91.6,95.5585,0.00
07/24/2013,95.5585,95.99,93.,94.51,0.00
07/25/2013,94.505,97.33,93.8657,96.9,0.00
07/26/2013,96.95,97.4691,96.,96.0202,0.00
07/27/2013,96.0201,96.995,93.,94.116,0.00
07/28/2013,94.4,100.577,94.,99.756,0.00
07/29/2013,98.6,102.5,98.455,101.2,0.00
07/30/2013,101.489,107.99,100.47,107.99,0.00
07/31/2013,107.95,111.344,103.88,106.09,0.00
08/01/2013,106.213,108.,103.011,104.,0.00
08/02/2013,104.856,108.,101.211,104.501,0.00
08/03/2013,104.501,105.78,102.002,104.005,0.00
08/04/2013,104.95,105.95,103.523,105.144,0.00
08/05/2013,105.12,107.77,105.,106.22,0.00
08/06/2013,106.72,107.382,105.557,106.75,0.00
08/07/2013,106.75,106.75,106.75,106.75,0.00
08/08/2013,106.75,106.75,101.26,103.,0.00
08/09/2013,103.07,105.75,101.935,102.8,0.00
08/10/2013,102.8,103.9,102.41,103.,0.00
08/11/2013,103.,105.19,102.755,105.,0.00
08/12/2013,105.,108.,103.5,106.636,0.00
08/13/2013,106.99,109.35,104.65,109.,0.00
08/14/2013,109.555,114.995,108.001,112.562,0.00
08/15/2013,112.562,113.245,109.,109.99,0.00
08/16/2013,109.995,112.3,108.517,108.994,0.00
08/17/2013,108.994,113.75,108.225,113.5,0.00
08/18/2013,112.75,114.688,112.,113.5,0.00
08/19/2013,113.38,123.062,111.771,119.,0.00
08/20/2013,119.,123.011,117.508,121.205,0.00
08/21/2013,121.21,124.914,119.682,123.3,0.00
08/22/2013,123.3,123.5,120.6,121.15,0.00
08/23/2013,122.,122.,118.444,118.501,0.00
08/24/2013,118.51,121.39,118.02,120.045,0.00
08/25/2013,119.603,122.987,119.17,122.111,0.00
08/26/2013,122.111,122.755,119.93,120.056,0.00
08/27/2013,120.07,127.24,120.07,126.5,0.00
08/28/2013,126.48,127.32,122.62,122.62,0.00
08/29/2013,122.62,123.7,122.21,122.39,0.00
08/30/2013,122.35,135.75,120.99,133.49,0.00
08/31/2013,133.09,140.89,132.72,135.35,0.00
09/01/2013,135.14,145.81,134.81,138.34,0.00
09/02/2013,138.63,146.5,134.89,135.85,0.00
09/03/2013,135.61,138.34,133.,136.77,0.00
09/04/2013,136.53,144.5,123.61,126.74,0.00
09/05/2013,126.76,131.44,121.83,126.43,0.00
09/06/2013,126.49,127.34,119.15,119.15,0.00
09/07/2013,118.89,125.94,118.46,124.15,0.00
09/08/2013,124.13,124.72,120.49,121.66,0.00
09/09/2013,121.86,129.06,119.75,127.11,0.00
09/10/2013,127.27,129.74,125.9,125.91,0.00
09/11/2013,125.89,137.83,123.27,135.25,0.00
09/12/2013,135.55,136.08,131.81,133.13,0.00
09/13/2013,132.83,137.58,132.27,134.98,0.00
09/14/2013,135.01,135.85,128.87,129.22,0.00
09/15/2013,129.4,131.44,128.26,130.37,0.00
09/16/2013,130.86,132.72,129.77,131.72,0.00
09/17/2013,131.59,132.76,124.89,131.66,0.00
09/18/2013,131.71,133.2,130.54,131.47,0.00
09/19/2013,131.37,131.77,128.45,129.65,0.00
09/20/2013,129.7,135.62,126.68,127.04,0.00
09/21/2013,126.95,128.61,126.24,127.43,0.00
09/22/2013,127.87,133.94,126.59,129.12,0.00
09/23/2013,128.98,132.725,125.66,125.95,0.00
09/24/2013,126.05,127.46,125.39,127.25,0.00
09/25/2013,127.38,129.69,127.33,128.22,0.00
09/26/2013,128.21,134.934,127.32,128.38,0.00
09/27/2013,128.94,134.74,128.49,133.78,0.00
09/28/2013,133.77,135.63,132.56,134.78,0.00
09/29/2013,134.9,140.61,134.71,137.34,0.00
09/30/2013,137.15,138.35,130.27,133.,0.00
10/01/2013,132.68,134.63,131.55,132.18,0.00
10/02/2013,132.05,133.59,102.25,114.13,0.00
10/03/2013,114.45,123.63,111.82,123.63,0.00
10/04/2013,123.41,130.09,123.41,129.01,0.00
10/05/2013,128.63,130.44,128.03,128.55,0.00
10/06/2013,128.36,129.66,126.15,129.,0.00
10/07/2013,129.43,130.27,126.36,126.94,0.00
10/08/2013,126.74,127.47,124.71,126.,0.00
10/09/2013,125.85,131.75,125.58,130.69,0.00
10/10/2013,130.67,131.5,129.26,130.59,0.00
10/11/2013,130.75,131.81,129.64,130.9,0.00
10/12/2013,130.9,135.66,130.56,135.19,0.00
10/13/2013,135.19,138.66,134.55,138.13,0.00
10/14/2013,139.27,144.12,138.9,140.52,0.00
10/15/2013,140.77,145.39,139.13,145.24,0.00
10/16/2013,145.65,152.23,142.43,142.55,0.00
10/17/2013,142.41,147.42,142.41,146.25,0.00
10/18/2013,146.37,155.96,145.57,155.96,0.00
10/19/2013,155.91,177.48,155.7,172.42,0.00
10/20/2013,171.66,174.91,168.95,174.61,0.00
10/21/2013,174.8,184.82,174.8,182.21,0.00
10/22/2013,182.65,196.27,182.65,193.76,0.00
10/23/2013,193.36,213.62,192.38,213.62,0.00
10/24/2013,214.3,217.42,168.52,198.23,0.00
10/25/2013,197.69,198.87,168.5,186.69,0.00
10/26/2013,187.45,188.41,175.75,177.32,0.00
10/27/2013,176.6,196.44,176.6,196.44,0.00
10/28/2013,196.21,198.62,192.06,198.55,0.00
10/29/2013,198.55,204.79,198.55,204.39,0.00
10/30/2013,204.39,209.16,199.97,199.97,0.00
10/31/2013,199.83,205.18,198.85,204.,0.00
11/01/2013,203.9,206.65,202.13,206.18,0.00
11/02/2013,205.81,207.76,201.65,206.22,0.00
11/03/2013,205.99,215.05,203.99,215.05,0.00
11/04/2013,214.66,231.01,213.94,229.1,0.00
11/05/2013,229.21,250.66,226.22,245.24,0.00
11/06/2013,244.78,263.,244.78,262.5,0.00
11/07/2013,261.68,304.17,261.55,296.41,0.00
11/08/2013,297.85,338.66,296.93,338.11,0.00
11/09/2013,338.58,370.82,319.71,339.11,0.00
11/10/2013,348.82,350.7,277.24,326.62,0.00
11/11/2013,325.41,351.27,311.78,342.44,0.00
11/12/2013,343.06,362.81,342.8,360.33,0.00
11/13/2013,360.97,414.05,359.8,407.37,0.00
11/14/2013,406.41,425.9,395.19,420.2,0.00
11/15/2013,419.41,437.89,396.11,417.95,0.00
11/16/2013,417.28,450.26,415.57,440.22,0.00
11/17/2013,440.96,500.58,440.24,492.11,0.00
11/18/2013,496.58,703.78,494.94,703.56,0.00
11/19/2013,712.76,806.11,456.39,584.61,0.00
11/20/2013,577.98,599.65,448.45,590.83,0.00
11/21/2013,594.32,733.4,577.29,722.43,0.00
11/22/2013,724.07,780.85,668.13,771.44,0.00
11/23/2013,771.7,844.97,771.7,797.82,0.00
11/24/2013,795.63,807.36,722.87,774.25,0.00
11/25/2013,773.02,810.68,754.43,799.11,0.00
11/26/2013,805.73,928.54,800.8,928.1,0.00
11/27/2013,923.85,1001.96,891.68,1001.96,0.00
11/28/2013,1003.38,1077.56,962.17,1031.95,0.00
11/29/2013,1042.01,1146.97,1000.64,1131.97,0.00
11/30/2013,1129.37,1156.14,1106.61,1129.43,0.00
12/01/2013,1128.92,1133.08,801.82,955.85,0.00
12/02/2013,951.42,1055.42,938.41,1043.33,0.00
12/03/2013,1046.4,1096.,1011.21,1078.28,0.00
12/04/2013,1077.58,1156.12,1070.16,1151.17,0.00
12/05/2013,1152.73,1154.36,897.11,1045.11,0.00
12/06/2013,1042.38,1042.38,829.45,829.45,0.00
12/07/2013,835.32,854.64,640.22,698.23,0.00
12/08/2013,697.31,802.51,670.88,795.87,0.00
12/09/2013,793.8,921.93,780.9,893.19,0.00
12/10/2013,892.32,997.23,892.32,988.51,0.00
12/11/2013,989.07,1001.58,834.23,878.48,0.00
12/12/2013,882.78,901.94,844.95,873.26,0.00
12/13/2013,874.98,941.79,860.05,892.58,0.00
12/14/2013,899.85,904.65,858.36,872.6,0.00
12/15/2013,875.29,886.16,825.,876.12,0.00
12/16/2013,880.33,882.25,668.25,705.97,0.00
12/17/2013,706.37,754.83,630.88,682.12,0.00
12/18/2013,678.2,679.32,420.51,522.7,0.00
12/19/2013,519.06,707.23,502.89,691.96,0.00
12/20/2013,694.22,729.16,595.33,625.32,0.00
12/21/2013,619.9,654.27,579.17,605.66,0.00
12/22/2013,601.78,666.74,585.64,617.18,0.00
12/23/2013,613.06,680.91,611.04,673.41,0.00
12/24/2013,672.36,684.39,645.71,665.58,0.00
12/25/2013,666.31,682.7,649.48,682.21,0.00
12/26/2013,683.94,777.75,683.94,761.98,0.00
12/27/2013,763.28,777.51,713.6,735.07,46862700.00
12/28/2013,737.98,747.06,705.35,727.83,32505800.00
12/29/2013,728.05,748.61,714.44,745.05,19011300.00
12/30/2013,741.35,766.6,740.24,756.13,20707700.00
12/31/2013,760.32,760.58,738.17,754.01,20897300.00
01/01/2014,754.97,775.35,754.97,771.4,22489400.00
01/02/2014,773.44,820.31,767.21,802.39,38489500.00
01/03/2014,802.85,834.15,789.12,818.72,37810100.00
01/04/2014,823.27,859.51,801.67,859.51,38005000.00
01/05/2014,858.55,952.4,854.52,933.53,72898500.00
01/06/2014,936.05,1017.12,905.71,953.29,85565700.00
01/07/2014,946.49,965.74,802.,802.,81311700.00
01/08/2014,795.99,870.68,776.18,842.72,74175600.00
01/09/2014,841.47,864.36,804.14,846.86,59998600.00
01/10/2014,846.69,871.19,822.6,868.48,31876800.00
01/11/2014,867.32,921.48,861.72,913.95,44754200.00
01/12/2014,919.6,928.52,851.17,863.22,39623500.00
01/13/2014,860.19,861.29,806.05,841.2,45580900.00
01/14/2014,843.17,855.69,825.66,833.27,20829800.00
01/15/2014,833.12,872.81,830.86,860.9,28107200.00
01/16/2014,860.29,866.16,835.63,835.63,19149300.00
01/17/2014,834.49,842.91,797.63,814.64,39031700.00
01/18/2014,816.07,841.49,816.07,840.,18052700.00
01/19/2014,839.66,870.96,825.53,870.96,24365700.00
01/20/2014,871.39,886.39,853.87,870.2,27652700.00
01/21/2014,869.65,881.2,855.93,863.91,18997300.00
01/22/2014,867.21,870.15,837.36,845.59,18453700.00
01/23/2014,845.46,851.57,819.32,822.04,15607100.00
01/24/2014,822.43,822.43,783.58,797.07,34912000.00
01/25/2014,796.24,861.45,792.96,853.61,24303900.00
01/26/2014,853.68,897.02,844.86,885.28,32224300.00
01/27/2014,884.6,893.,757.11,771.39,49233600.00
01/28/2014,774.02,832.5,766.98,812.51,44875500.00
01/29/2014,809.96,836.87,809.85,826.,17984400.00
01/30/2014,826.02,830.5,799.06,819.03,29918200.00
01/31/2014,818.43,831.87,812.6,829.92,17107900.00
02/01/2014,828.61,853.52,827.11,832.58,19668700.00
02/02/2014,832.9,844.72,820.67,825.37,11300900.00
02/03/2014,824.08,826.48,807.22,823.83,13940100.00
02/04/2014,823.77,840.17,820.94,827.96,16609700.00
02/05/2014,829.96,837.32,811.91,811.91,22395100.00
02/06/2014,815.59,819.81,770.59,781.55,50108700.00
02/07/2014,783.2,783.2,654.35,712.4,113643000.00
02/08/2014,699.57,721.82,661.87,673.92,38742600.00
02/09/2014,671.46,712.27,655.25,682.9,39311400.00
02/10/2014,681.32,703.71,550.5,681.03,112758000.00
02/11/2014,683.5,712.46,636.66,672.17,72745200.00
02/12/2014,672.38,672.9,643.04,651.72,25367600.00
02/13/2014,651.08,657.99,601.91,605.24,38588100.00
02/14/2014,601.17,691.72,541.04,661.99,102506000.00
02/15/2014,660.9,661.84,632.84,650.92,26709200.00
02/16/2014,651.3,665.1,584.17,616.63,40061700.00
02/17/2014,614.23,656.95,607.31,626.27,31948400.00
02/18/2014,627.16,645.76,612.54,626.6,20015100.00
02/19/2014,625.97,631.77,618.7,623.03,13897800.00
02/20/2014,623.09,627.73,556.14,556.14,46905000.00
02/21/2014,556.88,582.96,530.47,574.16,47308100.00
02/22/2014,574.24,614.48,558.58,605.42,31254000.00
02/23/2014,606.47,639.91,599.7,605.82,31434400.00
02/24/2014,606.04,607.61,538.7,546.32,57893900.00
02/25/2014,540.24,541.38,420.41,538.71,126314000.00
02/26/2014,537.04,603.8,532.58,582.69,64642700.00
02/27/2014,581.65,594.05,566.62,578.77,25540800.00
02/28/2014,579.7,584.14,545.17,549.26,28076100.00
03/01/2014,549.92,573.38,539.29,565.61,18668100.00
03/02/2014,567.23,570.48,553.27,559.79,7950760.00
03/03/2014,562.56,702.91,560.52,667.76,96056900.00
03/04/2014,668.24,696.22,655.68,666.78,55344600.00
03/05/2014,666.24,674.28,646.28,665.51,22461900.00
03/06/2014,664.52,669.77,649.79,663.86,16068100.00
03/07/2014,664.31,665.34,616.35,629.15,34150800.00
03/08/2014,629.66,635.14,604.46,617.45,18654200.00
03/09/2014,616.31,643.95,612.35,636.96,15396500.00
03/10/2014,636.33,644.76,615.02,627.79,20639800.00
03/11/2014,627.95,638.42,618.84,634.11,11732500.00
03/12/2014,631.91,648.03,629.51,632.1,18621200.00
03/13/2014,633.62,644.2,630.85,638.14,11634900.00
03/14/2014,638.14,639.53,627.21,628.8,11913800.00
03/15/2014,629.37,639.14,627.3,636.12,4342080.00
03/16/2014,636.5,637.52,628.11,631.11,5277290.00
03/17/2014,630.92,632.68,616.855,622.373,14648200.00
03/18/2014,621.838,622.391,603.796,614.832,24011500.00
03/19/2014,613.896,622.,609.096,609.888,14228900.00
03/20/2014,609.745,609.745,587.493,588.77,20572900.00
03/21/2014,588.294,604.592,561.813,571.49,38414100.00
03/22/2014,571.18,572.548,554.391,565.04,17360700.00
03/23/2014,565.764,570.238,560.878,561.272,9288400.00
03/24/2014,562.507,586.562,551.772,583.412,22706900.00
03/25/2014,585.026,585.438,572.605,583.917,14020100.00
03/26/2014,583.482,590.028,570.963,580.827,16401100.00
03/27/2014,580.257,580.56,471.239,471.239,62225400.00
03/28/2014,477.143,526.023,473.234,495.666,58828300.00
03/29/2014,501.713,504.859,489.734,491.172,11147100.00
03/30/2014,492.372,492.372,444.179,460.273,42958300.00
03/31/2014,462.299,483.022,443.365,457.001,28254000.00
04/01/2014,457.,495.343,457.,478.375,35685800.00
04/02/2014,479.137,495.045,431.269,437.14,49647600.00
04/03/2014,436.444,449.565,414.89,444.718,40765500.00
04/04/2014,445.664,454.652,429.091,447.526,22925500.00
04/05/2014,446.675,463.571,444.197,461.907,13404500.00
04/06/2014,463.397,466.319,452.97,460.499,10241400.00
04/07/2014,461.474,462.564,445.122,449.423,15616600.00
04/08/2014,447.613,457.424,446.114,453.086,10921600.00
04/09/2014,453.177,455.728,441.933,442.725,13204400.00
04/10/2014,442.256,443.366,358.732,365.176,55868300.00
04/11/2014,363.71,429.767,351.272,420.947,62562800.00
04/12/2014,420.889,439.606,415.789,421.116,19226500.00
04/13/2014,421.461,427.398,395.254,414.063,22493500.00
04/14/2014,414.828,469.751,407.373,458.787,50730200.00
04/15/2014,458.373,518.996,453.543,515.586,49561000.00
04/16/2014,522.185,542.378,502.781,527.395,56480100.00
04/17/2014,529.067,533.517,484.874,495.963,34025500.00
04/18/2014,495.798,498.601,472.741,479.645,19042400.00
04/19/2014,479.582,503.555,470.561,501.565,19588200.00
04/20/2014,501.751,510.871,490.84,498.168,12103100.00
04/21/2014,497.739,510.568,493.201,495.773,15171400.00
04/22/2014,495.455,503.222,487.58,487.924,11670900.00
04/23/2014,488.359,493.249,485.817,491.303,9814530.00
04/24/2014,490.825,500.465,482.952,500.465,13009400.00
04/25/2014,500.087,500.299,442.951,461.449,46856500.00
04/26/2014,461.705,464.543,449.103,458.601,12214600.00
04/27/2014,457.242,459.33,436.39,436.39,10949500.00
